Wfu6YjjWyxu4YR7mB9DS7Dv8mTBUTKLtcwHEcLwnqTV6qLU,5CoJfFmejkKnqiPHGsh6QT4e3ik4WEcbsRS8zu95vUTXWiWu,521,0.6328,521,0.6342,521,0.5951,521,0.5211,521,0.4827,521,0.4782,521,0.4648,3.8092
Wg1dtAopSqECxxxkZjCDBUDE65WLcMKt9DWGvGvWaMXVzMS,5CoRCbCj3DC7z8w8GGH5BXJw93NPNPearwiN3D54eDMZuvBR,100,0.1214,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.7311
WgHWprK1UL9f1yxb8y9mZDxE7tQmw6Pw4DEfWe9oqrz7Hju,5Coh5XtEEEh3SBx86qX2ju4g95BHoiPeuri6RoSHwUs2XEHx,109.5095,0.133,109.5095,0.1333,109.5095,0.1251,109.5095,0.1095,109.5095,0.1014,109.5095,0.1005,109.5095,0.0977,0.8006
Wi1NgyhePQEYXaKf698NZGcshFTVN3YedGjeyDVwP1X717v,5CqQwQ1cs9m8KhYVAnh1Lu7LneYLX9LodRmbRG1e521ZWrh4,250,0.3036,250,0.3043,250,0.2855,250,0.25,250,0.2316,250,0.2294,500,0.4461,2.0508
Wi3TW1tnzvsCx7ZGEcdV1YRnEMACBYQV5Mckb4nMgYQ7JMT,5CqT2D3p1mHkz85imwAWTMP9hBe3DxqfTsrUWsrvVKYSXAtu,,,,,500,0.5711,500,0.5001,500,0.4633,500,0.4589,500,0.4461,2.4396
WiBkxapYfBSE6feDL7LY9iEz9SD7tL2qVWHNUVuVch8jDCg,5CqbKfcjmRYL1Gdoj2fDWVYxu6j69fdHpJ198mJ3dFhB9Ke5,546,0.6632,546,0.6646,546,0.6237,546,0.5461,546,0.5059,546,0.5011,546,0.4871,3.992
WiJup5747AzW7hNQPEUrUbEXGCX2zPbijpsKZSXdCnqxdf5,5CqiUX72GsXtHHfXv5nMppRxSDVQ4mgrhYKj5rEfkqntNPAf,7075.785,8.5946,7075.785,8.6135,7075.785,8.0832,7075.785,7.0774,7075.785,6.5566,7075.785,6.4951,7075.785,6.313,51.7337
WiQgHaiotkVTK7m3UjxjzparKvFFNaKfLQme5qHB35Z3f1p,5CqpEzce2f7PEV5vZBHqiLfJmHD8H9sae8udQNdRJg5bTaF5,200,0.2429,200,0.2434,200,0.2284,200,0.2,200,0.1853,200,0.1835,200,0.1784,1.4622
WibQYMKd3xyYqyB2YrrtQbDwqHVSbvqwx1y3o2MaZi1e9m1,5CqzyFPEqpKsL1wLYFQjrkRwrnaNUPE6vkWpp5pViCi44AvN,19350,23.5036,30127,36.6742,30127,34.4165,30127,30.134,30127,27.9167,30127,27.6548,30127,26.8795,207.1796
Wj8J5qKo7VgsnEq3GMQ113cmuRBDR146nAEkZUXwK3WKkwC,5CrXrnsF1sraexCzYxuGyLtLgri4FCJK5af6WrGg4x3Yja9w,200,0.2429,200,0.2434,200,0.2284,200,0.2,200,0.1853,200,0.1835,200,0.1784,1.4622
Wkt6B8VB3YQo8Cet3bupq5rcKRPNHHFGim9eJ1VA8PeVyrN,5CtHetAQPouJaJApPk9noAvaXGiGQ4aWFXG1QaodHmPgut3g,5000,6.0732,5000,6.0866,5000,5.7119,5000,5.0011,5000,4.6331,5000,4.5897,5000,4.461,36.5569
WkyrEHBsooVJ7hH1ftcJjJpaph37nf4CCLzxNagcTMr9QGX,5CtPQwK76aAP5HfSXNSVH59YVmyv9ZxKAzqrifNpk6MtZVYW,101,0.1226,101,0.1229,101,0.1153,101,0.101,101,0.0935,101,0.0927,101,0.0901,0.7384
WmT6FmJQXDVgXeKx1MudNodZKk3BbzhCMzYJNLfw76sdsSq,5CtrexoDdHaPThcVThunbieMUH2vDPHxBAVQ4f8p4k6v3nRk,353,0.4287,353,0.4297,353,0.4032,353,0.353,353,0.3271,353,0.324,353,0.3149,2.5809
WmbDDxCKQdyNa9gYAKdEgtpb4w8az44ztVwZtn3kwmX3R3F,5Ctzmvz7YAzs9k7r3rsWD2jYW2E1cmMKygzoLBaBtamZTAdQ,100.9963,0.1226,,,,,,,,,,,,,0.1226
WnrZbM2ZxNADpBvNGxVxX4pMEuHF1VSVJKkMWtiGAWNSRHG,5CvG8JNwnij3zzA5syWNvruYGCCAGnnhU6pc7ogrPoWQrWso,,,,,,,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.3736
WocaEgng1eVGs9Wzgdi4M9Kmn5K9ErwyrkrNyLHj4WTGycK,5Cw28wihtn1P437gWPBb2gz3gjNCB2ACxfFi9G8RrhWVgzwt,,,5312,6.4664,5312,6.0683,5312,5.3132,,,,,,,17.848
WovVWFt1dkNjEjvLF2hYKoLXzQsSPhSA2xDAH2YP5f6HoHo,5CwL4DHoEQ7GWQi5qwaaWfe4SwhkUAzh8qT4vZpgWif8hkYL,300,0.3643,300,0.3651,300,0.3427,300,0.3,300,0.2779,300,0.2753,300,0.2676,2.1934
Wp2aziLwjhBrHi7roZdSpPupLE6Qq14XXvuyALBs7jtveDW,5CwS9hkGAW45dTgHNW7WRAEdjHWyScJKWLRmjT8KzkjwLJkD,355,0.4312,355,0.4321,355,0.4055,355,0.355,355,0.3289,355,0.3258,355,0.3167,2.5955
WpMSz2SnnW92ZS9XqkpFbRbYAC46sERp9ntYVdVm9Wt7GhQ,5Cwm1h4N1Ys2ojQK3YJhDwGKT7Uw8eXgnxHkJnRdtnWvXQF3,120,0.1457,120,0.146,120,0.137,120,0.12,120,0.1111,120,0.1101,,,0.7702
WqksWkKbpEoApcosMW7cWN12d3QUYgK8v23dLtr41DUUtti,5CyASDnEpabgwzayP43zarCiwaLHWKya7iWuPdgzBeDWu1k7,,,190,0.2312,190,0.217,190,0.19,190,0.176,190,0.1744,190,0.1695,1.1583
Wr432uEofGxTdTWJudtanVso6aoRnKsk6hwquqYDkeknCuZ,5CyTbjwA2RdrEoRfpcBmZ8Lbi3sgTZd8iuCocCdgMPeoCKVz,750,0.9109,750,0.9129,750,0.8567,750,0.7501,750,0.6949,750,0.6884,750,0.6691,5.4835
WrAoq3NKBHR5ZjS3vSp4XsKxV59U9sXDvSXWcNDdtVMQXot,5CyaNY5HXweJrjhbZczh2si3sSN2VwAnCiwPGuAMmXVPpfgJ,1650,2.0041,1650,2.0085,1650,1.8849,1650,1.6503,1650,1.5289,1650,1.5146,,,10.5916
WrGRYy4tGxBpM8CnZQeo1xGPa1XupN34NCQoV9WVH8AJj2H,5CyfzFzz73K5bX6NJFxXmMnzJXJQwbfJ3AhGZmwecv8Cikbg,100,0.1214,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.7311
WrqV7M1eHnPx8pyAaLie5eUmNjizrrRAQVmkdNu9d2KQupE,5CzF3pNvs49HjJo8gGtbcRVCgL2c2e9g9CzdWvB3HG2MpzpV,100,0.1214,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,124,0.1106,0.7525
WrzhE2xfNhDbAt3RpkA65DXEcg3NK3RAHLYgDZxM6YcoysK,5CzQFw4st947NLrCwXJ34R4F9ZxvQ6Lg95qQSWN6UjYfEBSX,569,0.6911,469,0.5709,469,0.5357,100,0.1,,,,,,,1.8978
Ws2jMnBpVD7wAuVmWfiWPeR2U7mHDvNP5G51KR6ZN2PeQgr,5CzSJ4p73Fa1iLsfHDDbUjV8wRQeK1DdMskvmcDEh12S4B4C,100,0.1214,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.7311
Wty7YAoEr2YNKrA8FBwwuR4N6t4DJ5bZ5v8BnrKGPMLToP9,5D2NgFCiTcPS9VpKdwjpvFFnH4AwF5NrXtQyx5eTQ2MNse8o,260,0.3158,260,0.3165,260,0.297,260,0.26,260,0.2409,260,0.2386,260,0.2319,1.9009
WuMtbkuZyBF1c5rxrLJXZiHgf2ExydiYM8Jaecrt7ZJKhkh,5D2mTJnpnjY8nn42UYtBVuZ1bcK7zkvyX9dALwR11kZLjjmX,353,0.4287,353,0.4297,353,0.4032,353,0.353,353,0.3271,353,0.324,353,0.3149,2.5809
WuSTANhkhikbhfsifpeTW3dHvb4UotErkCCs7sLxxGfg57z,5D2r1sQcyU5eNse3ENNXRqtMCsswWbBVqYh4dQfV6bGi6EpB,200,0.2429,200,0.2434,200,0.2284,200,0.2,200,0.1853,200,0.1835,200,0.1784,1.4622
WuWgcTrcCRf9zqBXQTfnvhmX9yjFDGJ2iBScaaNcBpbjiN9,5D2vFKVmpxnYwAoM371YmGYVS7GcGzZZ1WgJNsNWjppe9QhL,2027.1166,2.4622,2027.1166,2.4676,2027.1166,2.3157,2027.1166,2.0275,2027.1166,1.8783,2027.1166,1.8607,2027.1166,1.8086,14.821
WvVZakCirTL1Vbiaqa7mupWd5edL43sNj63MWq2GoTrqiS7,5D3u8Hn7wcpDnfZt6Y7zkFfEY2wWMqM8MXau7odAQSTuFezJ,500,0.6073,500,0.6086,500,0.5711,500,0.5001,500,0.4633,500,0.4589,500,0.4461,3.6556
Ww1yvL1FasQGJ97p5mQJq7txYDGfdyZk4ueq4hJBbSHJ5PZ,5D4RYdMvUMEJ3U7HKnKHHAxcsVW9hRGpisQWbMVSKESKhvUG,100,0.1214,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.7311
Ww4H8jbDT7ez3N3rx6Hi3utkmqSBoQaQMKvJMbeNkrtx51d,5D4TqqmWSDUYmDLDNeeAgPkcfj8KDahqP9pn4ePnWPrwN2Tr,100,0.1214,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.7311
WwMJuRi5Ecxj2BqWoeD5LKcim92wi4jz5K8zTBCQ5DD3nD6,5D4kscTdHzyrWCA12WC63gALdiRuyVMzxsozkjyLXiDFTnDe,12000,14.5759,46000,55.9968,46000,52.5495,46000,46.0108,46000,42.6251,46000,42.2252,46000,41.0415,295.0251
WwmJYwMzggUuoJJq9QYNG28q5BTFubpRn6nVXJkxTcYefXg,5D5AsFyHDT3NgyGULqxRLbrrk2ULHgu5QabeFp6u66cb4Uf7,200,0.2429,200,0.2434,200,0.2284,200,0.2,200,0.1853,200,0.1835,200,0.1784,1.4622
WxC2XbdKXT7o2N5vaR5XGrULQiyjFz2NuHTSekdePv7u5Y1,5D5bbEdYYHp1aCLFSGxxVchCFN1rm3HHMhnKCwYmn2vAKBrt,400,0.4858,400,0.4869,400,0.4569,200,0.2,200,0.1853,200,0.1835,200,0.1784,2.1771
WydKikChK6sCX4je5EzbaBASsjkGhYtTzzvzYzfhGZjFUmk,5D72tRn7v5Tkyh2u9mnsZv1tMq2dJUr9SoVnkqnopuZmfYry,100,0.1214,100,0.1217,100,0.1142,150,0.15,150,0.1389,,,,,0.6464
WyxRor4728SBekUxziCA5J4qpv3q3VMRhBpp1i3ZYE58bwY,5D7MzWsyKnVKxpieUhG58R8nknCvrpncQVggaJWBhBE7YVke,100,0.1214,,,,,,,,,,,,,0.1214
WzMccMGVC1wdSPZzsKw6qNMY3h5szisAcM2tazJg6iUDNVd,5D7mBKPBhxNqQcMjWZsp5BD5Szyxun289QqtesnSojiWdVzj,1028,1.2486,1028,1.2514,1028,1.1743,1028,1.0282,1028,0.9525,1028,0.9436,1028,0.9171,7.516
WzTyFUWdKH7VxNMind77eGij8xhumzpmRUvZScN6JBbmenC,5D7sXxWRr5e1H8LXEVAz5z7Se6FawZJ5kDynKjQWDwBeBbud,150,0.1821,150,0.1825,150,0.1713,150,0.15,150,0.1389,150,0.1376,150,0.1338,1.0967
WzfNw8PaDaAvMB2pufXHggNuM987pCHwbmWyPGGMLeckwmZ,5D84weAJnyw4hX9CLcDQG2X6pJS19bVYvQGNjg4QUyefAuWH,100,0.1214,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.7311
WznQUARPGiFyrYAyeCghRJs22WnAr6jqS9nSw7bvLdznv7f,5D8ByBCLc359m2WLVLkZfm9avyofCdPzpEeeDDuk3ye3Cfpk,,,,,,,930,0.9302,930,0.8617,930,0.8536,930,0.8297,3.4754
WzttMPTXm1G4BydrA4MEQcasBeJyegfBd199zmZnjtfL9iS,5D8JT4RNkXN9qMwoMrcECkTJn8wC1RyvARVzvHZhvNthk6yE,,,,,,,,,110,0.1019,110,0.1009,110,0.0981,0.301
X2j5G3Ezecs5ULGpYmBiUNHYt8VaLn7nCJzj4ttqx1bSDcu,5DA8dy5ADQykreJSLFK4gpD1TqRNc85NkzorVMh2yb1drGQk,1121.1749,1.3618,1121.1749,1.3648,1121.1749,1.2808,1121.1749,1.1214,1121.1749,1.0389,1121.1749,1.0291,1121.1749,1.0003,8.1973
X2nCRbsZ3nTz3hvwsEBdEMkwVnJ7GFVSZ7WSgus7A53PTfa,5DABm8dnmp9MmDg6TZn4baCUrT5B93YkRMcNCyi1Eo55oYHc,100,0.1214,,,,,,,,,,,,,0.1214
X2qWaBJEdKLqcSvH56heTkWsuM5GH6s6LwyuBLFoZh3KoAs,5DAF5HDDTPgEcnR5nmeacobEnrdxJ4Q859SqfU8PwCh5jhUW,100,0.1214,100,0.1217,100,0.1142,100,0.1,,,,,,,0.4574
X4znYEA2KNApRZnaU1cAg5pjotyMMf71nY1xNw4hqj37tAC,5DCQMFG5F5j4bbXx6AZV91vYemBrP8xMzb2sifjCqUj5Xfpa,3720,4.5185,3720,4.5284,3720,4.2496,3720,3.7208,3720,3.447,3720,3.4147,3720,3.319,27.1983
X5EHKupsyuFDujWpMrdsLvZrewdUsTk4CjJxBEGh71xvymE,5DCdr2wk6kG915hgL4QWqgmHmcEWWem131EAiU2Qpk21LsbS,100,0.1214,,,,,,,,,,,,,0.1214
X5MmzPKCe11CZk7pcxjHwYdEeWSH5B9Fmk4sub4vDUrqjo7,5DCmLhRERQMtyjiHLKWcGHPM9boKJrUQEaEveCPD3rUuFw73,,,,,,,,,,,10000,9.1794,10000,8.922,18.1014
X5PCJ1fUBYzoCYBET7SXZJSi778s7C6Ju91hiGazFFyMkTz,5DCnm13agwutaNWLk9fKVu9Ad4Q1ttVMHhdsU14j7tG1mhvK,113,0.1372,113,0.1375,113,0.129,113,0.113,113,0.1047,,,,,0.6216
X5cinGHZfYq9bcNKLYJKFZD6kcE5v631DppKCVFn4t8FgvR,5DD2HVJCnRuivmaXq36BHbPw1hu77hPHz2Kg5VHPuhtAfa3w,,,,,,,,,305,0.2826,305,0.2799,305,0.2721,0.8347
X5it9VdYoxHkVWVgv7HM54QYkezV5YtmM55v3sAqVnKsXpT,5DD8SrXYmaKBXfUfCcfAKQu8ThwsWrr9k9ZwgLfJy8nNHLKm,8000,9.7172,8000,9.7385,8000,9.139,8000,8.0018,8000,7.413,8000,7.3435,8000,7.1376,58.491
X5uLqnEqPC71DCNzSDuN7H8wzfV6Zp5HR7WrTVahtT1SJ1C,5DDJuYpA49YznPAYW8mnLT7rrwxN8M7LGDcNckHiqXT3qywa,1235,1.5001,1235,1.5033,1235,1.4108,,,,,,,,,4.4143
X5ydd8g22xYtWPD8YBtQmFnRG7Txy1zVJcTUmTDRESXrJWp,5DDPCLAbEoKSfgMNeEjmP76WLDQLzkKFU77KF4FMYsSaGMSZ,250,0.3036,250,0.3043,250,0.2855,250,0.25,250,0.2316,250,0.2294,250,0.223,1.8278
X64UjmjPYNaSALDcTbyKNoaBaicAfvkDnjdFGaTq7Rmiw3F,5DDU3SoecJjUDLJP8A9rHieJ6Y1VCTE1CbEV1ZNbxkRp8tiX,1459.2603,1.7725,1459.2603,1.7763,1459.2603,1.667,1459.2603,1.4596,1459.2603,1.3521,1459.2603,1.3395,1459.2603,1.3019,10.6692
X7daFh96pvbvm9xCwrWXLcgeaCymkVDU2U1JugY4uwBbUBB,5DF38xj4KbHVhw87ieQPVgTQZXVroXnUSpxs5CUgCYwE1RyP,400,0.4858,400,0.4869,400,0.4569,400,0.4,400,0.3706,400,0.3671,400,0.3568,2.9245
X7ddSSVV1hvgivSgJBjrB9Pf8WMLk3w5FafHA5jTJz6eaoy,5DF3C9UQhn4pTttcBzjcpWz7a5oENXMC445X3Sssawz94kNc,,,,,,,2487,2.4875,2487,2.3045,2487,2.2829,2487,2.2189,9.2939
X7jBuEL1Sb1rnCXwJxfwAKMtWQ4LP6mssBuPyyNDA3upR7T,5DF8kcGFECwudxAhT1WYuWA5oTgwNAQ2rfgmAGmWLo3xEKrd,620,0.753,620,0.7547,620,0.7082,620,0.6201,930,0.8617,930,0.8536,930,0.8297,5.3814
X7kRprJY1VBMGwu5ggAuHvMLupqfg9kcCLznEKZe4ef5vQN,5DF9zXtDkmr58Sv4bPE3sdm5Fs7ihTT1azqrYX7hmhehVqZg,,,,,,,400,0.4,400,0.3706,400,0.3671,400,0.3568,1.4948
X7oM2jYJWBzutTKAAiZ6Mby3igxUErYoT7xH9MKLcaBX9gr,5DFCujmTXGYth4RUfsGS4hSgxfyqW29onFcp3S9TUFaDw6KG,,,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.6096
X7oyKLG9wavM7TyY2UsvuRN9wTNsQqJVYLtvcfjAMPXss91,5DFDY2NBNhwp8HS93j2kuFG64tkFuC8ZULqkguTsHzPaHx6A,,,,,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.4879
X8AegVsbNtufBE86byGQ15CZBDXfNCsspryyEhLLErUQ7su,5DFaDPXnp9FoSMCHcJX9NLuvU8WQh9W8rdMqjXVUTsrWoxDU,499,0.6061,499,0.6074,499,0.57,499,0.4991,499,0.4623,499,0.458,499,0.4452,3.6483
X8YNPQA4aexmUZ4Y2uLvMqZuHzkGZTmPdfDQuap6E6cbNjf,5DFww6S5HM1rYeXE3jTDthgHpFHdJLm2NSA5BCNxDs6f1My7,117,0.1421,117,0.1424,117,0.1336,117,0.117,117,0.1084,117,0.1073,117,0.1043,0.8554
X8Yao7ED1RjB7Gp734D8YuFo9aHEkeNUeUbZcYmRFkGcT5y,5DFx9W99RmncxHEycjc66tjyi6sAGXwdTSyTKuLuYtkK2RJa,106,0.1287,106,0.129,106,0.121,,,,,,,,,0.3788
XAFnSMz6pge33AVHhgFucAk2ughooRUUjwLBCgmU3au9j5W,5DHfM9PuKb3XpD8eoQE8sx1TwryaqaijTYSBwVUubgawZjK6,400,0.4858,600,0.7303,600,0.6854,600,0.6001,599,0.555,599,0.5498,599,0.5344,4.1411
XAJEEcPSXT5ki2yhV6jRDpwTedCq7XQw2pPbwsfVmcRqiqo,5DHhnweJfHoyXt19DBecPZffNbv5rtpfuqKFNEfodQcUFhAR,102.5,0.1245,102.5,0.1247,102.5,0.117,102.5,0.1025,102.5,0.0949,102.5,0.094,102.5,0.0914,0.7494
XBAX6f9LjFPk81tvJHmuEWdhaNRmACNGnGTsXu8YC9AQ36J,5DJa5oh4ZVcHXHz4RzqesaMMcXfJnwVdFamKdphGfq9Cotmj,300,0.3643,300,0.3651,300,0.3427,300,0.3,300,0.2779,300,0.2753,300,0.2676,2.1934
XCrqLN67JCv8K2T3NKrfMdpGuZUoouEEmnWaBQgau4ZFTaB,5DLGQ3Q1L4ZouUzcZ4sjdhUYBrrMqbCVDaHNLUCpiY4bfHpJ,100,0.1214,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.7311
XCscbCF72NYTkezeKnJKQeFQKBUx5M5c94eTQMGabeSjcEs,5DLHBJEAKnjSEvdAA2LBHkUyKGUMyreLawZWDh9QiEeV9kt5,827.9,1.0056,,,,,,,,,,,,,1.0056
XCt9m8WPRpkEwai67APXHuPWfcvPGZeaSeVd2jisrrbNvvb,5DLHiUARcCBe27YsboiGVdk7RcuoR3ruZF9MPKXs1VrdntHS,2500,3.0366,2500,3.0433,2500,2.8559,2500,2.5005,2500,2.3165,2500,2.2948,2500,2.2305,18.2784
XCvQbS2krrpukz81FMhA44EqrxwvxoQWu1MEZXVt6eydvPc,5DLKyJTwydDigvxHWwua8PtxkpFpxk6fVhWCzrKe1jf23nos,1288,1.5644,1288,1.5679,1288,1.4713,1288,1.2883,1288,1.1935,1288,1.1823,1288,1.1491,9.417
XDtgV1yo3sZ9NRoBCjoUWxeqqFqNPkGu7TepfTN7LTMTqcH,5DMJFC3u1pESvYPxguHgSroNknYiQB3XsuxWaxFWEyTPszid,123.5529,0.15,123.5529,0.1504,123.5529,0.1411,123.5529,0.1235,123.5529,0.1144,123.5529,0.1134,123.5529,0.1102,0.9033
XFRs9assLoywYNUFGY521WzERMgUdqhmTLodm7fXxkzusB5,5DNqRrco67AsiiLdky5wzMMi9NeZWR8xkFqfQ3uofbm3KZVy,3700,4.4942,3700,4.504,3700,4.2268,3700,3.7008,3700,3.4285,3700,3.3963,3700,3.3011,27.0521
XG6wsub8ZwML7473PU5VgVasvW238qWHCPVqAdp4rAC2ppB,5DPWWawWMLJF7H2GZ61xU2LJnsnu4v8mFztMbTRxCVAESqJ9,500,0.6073,500,0.6086,500,0.5711,500,0.5001,989.3407,0.9167,989.3407,0.9081,989.3407,0.8826,4.9949
XGRP6GP9x1F3BW4D3AJS4qCp54ij22c9xMUJKYrmA4UG8pH,5DPpwoJJNiN8pMUDijiBQQfvj2MbkoKs8krL4cLzto4WgBdm,1588,1.9288,1588,1.9331,588,0.6717,588,0.5881,588,0.5448,588,0.5397,588,0.5246,6.731
XJJ9ZG7x6NkwcJvvePdVsEfv8dsj8o8KpWgwfcL5LQg8DBX,5DRhiGJ3ArjeinH6SLwWUD5Pq5vkkv6PJd1YhxQUCyQiY9aG,101,0.1226,202,0.2458,202,0.2307,202,0.202,202,0.1871,202,0.1854,202,0.1802,1.3542
XJNm5pbN65jYrfZ1eRC5tiFW9ZGo6xCu8mcGBPV81xGyMuX,5DRnKnrWarSdL2diXLy54EYyR6r9ptFTswGU2UBdFexKPJnS,100,0.1214,,,,,,,,,,,,,0.1214
XJPhezS1qaJN4YVDtMPnPcvExVyiScArrB92F5S3TA4rxAF,5DRoGN2MEbwC9EWejauGkjTe9unrkDuRqefznXsaB6A7Gu42,200,0.2429,200,0.2434,200,0.2284,200,0.2,200,0.1853,200,0.1835,200,0.1784,1.4622
XJWT5QMhkNezvfCEzPZQAMLsp8PPt6xU9STZG5JYN9uBweV,5DRv1nSGvWjYn6dMkgwSNWC4nmRGRfQDSwwKKYsSg19wc4au,1000,1.2146,1000,1.2173,1000,1.1423,1000,1.0002,1000,0.9266,1000,0.9179,1000,0.8922,7.3113
XJbBxfdZ5SR8FSjkR3xRoXqTE9LyYEDRVLYwTDwNaYF1PDC,5DRzkfhYmqoJuRQuG7bqQ9NZNBSE1KXUQHqQhk25WDYHRSKE,399,0.4846,399,0.4857,399,0.4558,399,0.399,399,0.3697,399,0.3662,399,0.3559,2.9172
XJwWSGiZnFDirGfvqek7Km4E4Pv16Q7UF8fQbF4vowWUvHe,5DSM59JdnYc7W2EqSYCd5fbn91go2shNT3dXAt3D4SwYtaT7,123.5546,0.15,123.5546,0.1504,123.5546,0.1411,123.5546,0.1235,123.5546,0.1144,123.5546,0.1134,123.5546,0.1102,0.9033
XLrqspxnrzPUGotRDtiB7VsaDiFH9RU28u9MYwiDZWBzUf6,5DUGQart1dMHFSn3vvSb9TLbVB18JviizwQ17qjrMCWEQNLd,2500,3.0366,2500,3.0433,,,,,,,,,,,6.0799
XM6eXHALGTgJ5ygBJk6sH69AhmAGK8VA5LF3SL5Q9VThbhK,5DUWDEK5Z2pa5Fwqh1Hyqcvs5f43J6Rk8sq6oj8DXnVW7J3e,1000,1.2146,1000,1.2173,1000,1.1423,1000,1.0002,1000,0.9266,1000,0.9179,1000,0.8922,7.3113
XMUC5yszne1avDW5wBPsi8pTRLb8TGfnRcBjKsBxVrFaU8q,5DUsko1oDYzuN6BfbdjGr3yYNNdUAEZvmE73VcfL68rHzNAC,100,0.1214,100,0.1217,100,0.1142,100,0.1,100,0.0926,100,0.0917,100,0.0892,0.7311
XPEKkFuofNyTvBMd5NFhXot3gdxYfL6QeKigxihLTpr6Ufv,5DWdtTHq2RjsF69X8mv8fsebxdvqaSdMPSpaTFWqU6ptWQ3b,119.4477,0.145,119.4477,0.1454,119.4477,0.1364,119.4477,0.1194,119.4477,0.1106,119.4477,0.1096,119.4477,0.1065,0.8733
XPZhrU63FAMCuBD9KQu4jSM1VyS7oGh3RykzhFiGiMvJdoF,5DWyGZW1G1XEz59Nf1xn35H4vTGK9aZx2EUckz3rQMMxiVPZ,3540.4132,4.3003,3540.4132,4.3098,3540.4132,4.0445,3540.4132,3.5412,3540.4132,3.2806,3540.4132,3.2498,3540.4132,3.1587,25.8853
XPw1jgFTHRrnu8EM4Jz2fDWzkS8D7RJbWSFErq1jbXg2dRA,5DXLaSiAg3nka56Prkrs114Euhj1EtiZaJw719d9sEXiSWiC,500,0.6073,500,0.6086,500,0.5711,500,0.5001,500,0.4633,500,0.4589,500,0.4461,3.6556
XQFJgesTvXsvjR15iiATqQFYdZDmurt32CEFzjtCgK2kpiX,5DXesPgnggtmhuPAbRG3SBEyTar6ohA91ph62HY2LKK5Aj53,111.3308,0.1352,111.3308,0.1355,111.3308,0.1271,111.3308,0.1113,111.3308,0.1031,111.3308,0.1021,111.3308,0.0993,0.8139
XSR8PXDAxteNZHRFqT1DXabcswtQvTer88Xy5xMQdzz3MLR,5DZph6Z8PjFY9jFamXztBsRKXqEmShkupvdPjNkVYH12T6qb,14430,17.5275,14430,17.5659,14330,16.3703,14330,14.3333,14330,13.2786,14330,13.154,14330,12.7853,105.0152
XUeiX9DLGEjWAqeL3iunQu7aAUJcbKnuNDBg76tjr3GyZRR,5Dc4HEB8Z2bdHLooqkGnkkjqV7mBeNd3tAi3SPu2sV3KPfQ4,,,,,,,,,200,0.1853,350,0.3212,350,0.3122,0.8188
XV6DGtyaVhMRZyNt94zFpUJBioPJqaWDJSJSU3APoCifqag,5DcVmyvtoG4FCjwYPqcsEAK26g6GLcsmC6wACkqJXSCm5nU5,,,,,1000,1.1423,1000,1.0002,1000,0.9266,1000,0.9179,1000,0.8922,4.8793
XVHwXUSu8k33193Tj1frnwutiXWdMFyYTVWEkeKYsdhVrNj,5DchWEWN7u6vpB7CyRZYq8ndofpPf8ZEXFzN13STgWdjufgn,600,0.7287,600,0.7303,600,0.6854,600,0.6001,600,0.5559,600,0.5507,600,0.5353,4.3868
XVVoBeQRqjaJtgj1HW2e1oTWTmneLdNp7yL22ubQ9X7Gyxb,5DcuMtgKec6U64etWz3ucMeBRR4fg7vdnvUBnKhjXnX9gkLa,484.9908,0.589,484.9908,0.5903,484.9908,0.554,484.9908,0.4851,484.9908,0.4494,484.9908,0.4451,484.9908,0.4327,3.5459
XXhoeAgo8DDg4sxgPfs7k31qRHzxNSPR8vTPhaSsbiqUz1r,5Df7NMCc1ta7TEr8C6Dk65sjkNasz9jePwRK9zNb1EistkJY,370,0.4494,370,0.4504,370,0.4226,370,0.37,370,0.3428,370,0.3396,370,0.3301,2.7052
XXmdkEtsj5S2Qsbn74U2wJKiqEp3ZdNpdar78z3vTH6ynGp,5DfBCTGp6VSKoaqmHocM1H93dnXh5LvdoS5hsRnC46H9Ph1r,,,,,,,,,125,0.1158,125,0.1147,125,0.1115,0.342
XY1d1r5s6hQTmWZSWbkp7FBF6GeqRhpM3DxBH6R9yiqkmt3,5DfRBit15s4JEwUixD9dnT5uA3ZXsD15KqiowZtZHcitAks2,200,0.2429,100.5,0.1223,100.5,0.1148,100.5,0.1005,100.5,0.0931,100.5,0.0922,,,0.7659
XavV8frc3nkbx7BAg8QiVrxDHkdR3PjpR3hcf8v46CcqcBD,5DiL3qhmpp9eP85LgNgHgqhg8F3WSpgzoDYZNww4BjCfFioG,367.9966,0.4469,367.9966,0.4479,367.9966,0.4203,367.9966,0.368,367.9966,0.3409,367.9966,0.3377,367.9966,0.3283,2.6905
